sensor_image,object_label,pose_x,pose_y,pose_z,pose_Rx,pose_Ry,pose_Rz,shear_x,shear_y,shear_z,shear_Rx,shear_Ry,shear_Rz,Fx,Fy,Fz,Tx,Ty,Tz
image_3717.png,surface,0,0,1.308121261,12.15661536,11.30898675,0,0.398474065,-1.382610367,0,0,0,8.117550381,-1.198420418,-6.464548093,7.702166568,0,0,0
image_3718.png,surface,0,0,0.269899335,9.589526346,-13.79641662,0,0.727826143,0.548658079,0,0,0,-1.198360522,-0.104322961,-0.042830029,0.358108077,0,0,0
image_3719.png,surface,0,0,3.724992829,1.087074193,14.72744783,0,0.965760616,-1.401479003,0,0,0,5.331493217,2.794351955,-12.84978636,44.87452988,0,0,0
image_3720.png,surface,0,0,2.093887858,2.47950532,4.234218883,0,-1.148847323,-0.055035563,0,0,0,9.722374145,-5.964254795,-1.290886274,12.43190784,0,0,0
image_3721.png,surface,0,0,1.34030899,5.012688801,0.493706965,0,0.972353779,0.551450828,0,0,0,8.103160431,2.19573967,1.435440802,3.531298171,0,0,0
image_3722.png,surface,0,0,2.240518238,-1.785720105,14.69598693,0,-0.715978125,-1.359449421,0,0,0,-0.09148886,-7.540854387,-10.63895341,20.61771004,0,0,0
image_3723.png,surface,0,0,3.228817852,8.305468082,4.843652912,0,-1.590929279,0.905935161,0,0,0,4.954981046,-14.60678309,8.036004956,32.63045514,0,0,0
image_3724.png,surface,0,0,0.165486554,7.883767635,5.195647187,0,-0.841225813,-1.976430825,0,0,0,-8.534915225,-0.109012597,-0.043048258,0.271891145,0,0,0
image_3725.png,surface,0,0,2.392677151,7.287627979,0.523364292,0,-1.190420055,0.378587096,0,0,0,-4.72405307,-6.266880585,3.566582125,13.89021145,0,0,0
image_3726.png,surface,0,0,2.0370649,-14.04969497,-0.503042985,0,-0.912753026,0.161133823,0,0,0,-4.817003074,-5.868872957,-0.049975298,15.15447064,0,0,0
image_3727.png,surface,0,0,0.184792463,10.4217686,1.676505815,0,-0.056784151,-0.20067223,0,0,0,5.297776735,-0.113117721,-0.03691887,0.351280496,0,0,0
image_3728.png,surface,0,0,3.466432551,1.666398884,-8.800555893,0,-1.125239167,1.326343562,0,0,0,-8.732924449,-5.201319272,8.888014261,30.4824545,0,0,0
image_3729.png,surface,0,0,2.365351139,1.753669987,-5.290093226,0,1.785112639,1.170580253,0,0,0,-6.393986822,9.118336157,6.241069374,14.33509,0,0,0
image_3730.png,surface,0,0,1.537424214,13.61021682,-9.04910564,0,-1.24076444,-0.826880098,0,0,0,2.552505766,-5.417695218,-3.323556298,5.673051978,0,0,0
image_3731.png,surface,0,0,3.442489262,9.42341797,10.43255991,0,-0.683686278,-0.487682261,0,0,0,7.3121289,-11.52766882,-2.780980535,40.70973437,0,0,0
image_3732.png,surface,0,0,3.288013598,13.36845458,-4.599686689,0,-0.395476415,1.737401814,0,0,0,-3.750233534,-0.033652697,20.91633407,40.20833139,0,0,0
image_3733.png,surface,0,0,2.719527166,8.793358017,5.592091329,0,1.973645851,1.933690002,0,0,0,4.466833434,10.68141004,13.59637687,22.62600419,0,0,0
image_3734.png,surface,0,0,2.252308876,-12.85713839,9.291517832,0,-1.198313672,-1.394894434,0,0,0,-9.023479248,-8.714374976,-9.195987366,21.44737934,0,0,0
image_3735.png,surface,0,0,1.512181454,7.738359152,-11.68671735,0,1.166381436,-1.221993048,0,0,0,7.340439689,3.078174014,-3.476680965,4.94527174,0,0,0
image_3736.png,surface,0,0,3.642810552,-4.178186701,-5.611893251,0,0.015097862,-0.069954925,0,0,0,-9.760248635,-0.030196394,-2.22219461,36.14345385,0,0,0
image_3737.png,surface,0,0,2.311476343,14.59388204,9.32700613,0,-0.461940494,1.884269933,0,0,0,-6.103311065,-2.395385449,17.04907211,26.08666863,0,0,0
image_3738.png,surface,0,0,3.343012474,12.02383916,-14.07850394,0,-1.346987319,0.678887459,0,0,0,6.337900386,-10.47791993,10.95511688,37.64795176,0,0,0
image_3739.png,surface,0,0,2.909490618,-9.640962063,-11.94267103,0,0.676189954,-1.781858037,0,0,0,7.274045642,8.060461137,-13.74169565,31.54261,0,0,0
image_3740.png,surface,0,0,3.837902,-5.267002305,-5.59482422,0,-1.851764969,-1.892896345,0,0,0,-7.68446072,-13.38732092,-15.28087397,38.04814004,0,0,0
image_3741.png,surface,0,0,0.410500586,0.110391445,6.088461517,0,0.893211602,-0.322475536,0,0,0,5.213714926,0.296095432,-0.227767123,0.807487786,0,0,0
image_3742.png,surface,0,0,0.136496443,11.13702396,-10.93400805,0,-1.649902307,0.476681049,0,0,0,9.114981052,-0.108969018,-0.037745307,0.319645407,0,0,0
image_3743.png,surface,0,0,1.475088661,5.135468715,1.421982742,0,1.215791974,1.082217882,0,0,0,1.790194223,3.938100457,3.886412082,4.739649798,0,0,0
image_3744.png,surface,0,0,1.474975164,4.853915959,-0.558429698,0,-1.487249384,-1.762913729,0,0,0,9.003154319,-3.812012593,-3.773745147,4.096410072,0,0,0
image_3745.png,surface,0,0,0.33542303,7.826119077,4.180512931,0,0.708400427,1.72284061,0,0,0,-7.831544028,-0.105698864,-0.038445631,0.327421759,0,0,0
image_3746.png,surface,0,0,0.735971983,0.156410182,-2.931239375,0,1.955525708,-0.219278949,0,0,0,3.874716162,2.607513383,-0.422374624,2.208420604,0,0,0
image_3747.png,surface,0,0,1.43195285,8.364812556,-12.81996295,0,-0.744222314,1.598254607,0,0,0,-0.230004002,-2.48302236,5.78819448,5.711528137,0,0,0
image_3748.png,surface,0,0,2.810949903,-4.437038751,5.518871099,0,-1.206891923,-1.490240147,0,0,0,9.319968851,-7.853156483,-10.70550975,26.2021417,0,0,0
image_3749.png,surface,0,0,3.730503914,-6.372566311,-10.68726596,0,1.162297891,1.874484759,0,0,0,2.117369979,13.78830816,16.66820954,44.43351914,0,0,0
image_3750.png,surface,0,0,1.709267352,12.15001914,-12.3286313,0,0.474787884,-1.896689719,0,0,0,-9.524210756,3.195273036,-7.422426373,7.972533419,0,0,0
image_3751.png,surface,0,0,0.376288912,7.369241957,3.786916845,0,-0.770177237,-0.151840663,0,0,0,9.351344338,-0.104850192,-0.039387427,0.315722096,0,0,0
image_3752.png,surface,0,0,2.117585523,-2.914914103,-13.65405649,0,0.349325022,0.186711505,0,0,0,2.616659567,2.948584685,1.477514415,13.71323555,0,0,0
image_3753.png,surface,0,0,0.784608787,-9.699019713,0.97445738,0,0.815727769,1.788365928,0,0,0,-1.533370626,1.347942154,4.222512773,3.008344627,0,0,0
image_3754.png,surface,0,0,3.220122679,9.543344901,6.96637943,0,-1.097963715,0.761669338,0,0,0,2.902435647,-12.96052221,8.652246682,35.46495669,0,0,0
image_3755.png,surface,0,0,3.971126855,-5.117058655,-3.812680252,0,-0.858140338,1.359148735,0,0,0,6.673788869,-4.5241348,10.21616667,42.95809774,0,0,0
image_3756.png,surface,0,0,1.482170646,-1.384419201,6.871186825,0,-0.415380193,1.347886556,0,0,0,-3.972109763,-2.341148267,6.828775593,7.588884962,0,0,0
image_3757.png,surface,0,0,0.654587471,12.66621611,1.783462232,0,-1.798169511,0.129509379,0,0,0,-3.555597285,-1.296885334,0.123761473,1.167914582,0,0,0
image_3758.png,surface,0,0,3.250821492,-9.390994021,0.343389124,0,0.732596299,-1.680106169,0,0,0,-7.820863845,3.880402279,-13.5369526,32.98658643,0,0,0
image_3759.png,surface,0,0,1.407374673,8.802085783,-9.994897272,0,-0.485772841,-1.789380697,0,0,0,-7.715870352,-0.710742237,-5.141926162,3.701337643,0,0,0
image_3760.png,surface,0,0,1.31699327,-1.019457261,12.62487405,0,-1.157123206,-1.912889775,0,0,0,-3.677475902,-5.131989916,-7.125261978,8.37156904,0,0,0
image_3761.png,surface,0,0,0.41768296,-10.28774702,1.366414693,0,-0.623275511,-0.443516642,0,0,0,-6.180001238,-1.404614578,-1.013868556,1.301981341,0,0,0
image_3762.png,surface,0,0,2.268039808,-11.94904184,-6.157948627,0,-0.729780945,-1.534863777,0,0,0,6.173023095,-2.742441601,-10.92941762,18.59937741,0,0,0
image_3763.png,surface,0,0,1.314481254,4.727389009,14.05831782,0,-0.653290029,-1.468303107,0,0,0,4.23696387,-4.425828642,-5.330769592,7.460752543,0,0,0
image_3764.png,surface,0,0,0.87560776,-9.967864772,-6.669432745,0,-1.673313077,0.576225633,0,0,0,-8.990203663,-4.363669559,0.703953759,3.07816351,0,0,0
image_3765.png,surface,0,0,1.001117801,9.362736086,-5.119833748,0,-1.253992976,-0.347165932,0,0,0,7.221233866,-2.295890854,-0.183466762,1.237574658,0,0,0
image_3766.png,surface,0,0,1.658606892,-3.853268756,-8.069958224,0,1.41599226,1.475834026,0,0,0,-6.410865211,5.259349705,5.730013878,9.092707754,0,0,0
image_3767.png,surface,0,0,3.670509503,3.346160685,8.44666937,0,-0.476199709,0.192355189,0,0,0,8.977364643,-6.425192497,2.04684874,40.07931063,0,0,0
image_3768.png,surface,0,0,0.551113533,-11.10195481,-5.874264275,0,1.819336286,-1.639466697,0,0,0,6.604336163,2.321355672,-2.132488667,2.098444563,0,0,0
image_3769.png,surface,0,0,0.211407474,11.09402184,7.472041881,0,-0.838953369,0.152997417,0,0,0,9.809753012,-0.699893605,-0.555556332,0.863965352,0,0,0
image_3770.png,surface,0,0,3.187196633,12.35577741,-9.598275987,0,-1.914758747,1.897188671,0,0,0,-3.025785594,-12.94120666,20.29405127,35.80863972,0,0,0
image_3771.png,surface,0,0,2.834056051,-2.803102121,-12.01769514,0,1.515856862,0.207524297,0,0,0,-1.65038345,13.72383791,1.117787893,26.20462623,0,0,0
image_3772.png,surface,0,0,0.366262158,-8.430800862,-8.324250178,0,-1.210270764,-1.207340764,0,0,0,-2.603028674,-1.234573541,-1.308572387,1.49691192,0,0,0
image_3773.png,surface,0,0,3.436904987,3.767748257,6.176856655,0,-0.127900146,-0.454717464,0,0,0,-7.063340853,-1.048572243,-2.117321931,30.69626531,0,0,0
image_3774.png,surface,0,0,3.3323856,10.9316162,-2.729451342,0,1.772208296,-0.771445331,0,0,0,-4.20322622,15.5345484,-4.494800642,30.30230243,0,0,0
image_3775.png,surface,0,0,1.219567229,-0.628792637,-5.022802803,0,-0.722688613,-0.962350508,0,0,0,-3.829535414,-2.47276047,-3.670055671,4.773715339,0,0,0
image_3776.png,surface,0,0,2.976018666,8.388389786,5.683528464,0,0.523370625,1.805721999,0,0,0,-8.115196448,3.766423048,15.24393914,26.8494421,0,0,0
image_3777.png,surface,0,0,3.050882017,13.64334285,-11.5059685,0,-0.112852776,-1.137028459,0,0,0,-0.164590994,1.222678581,-9.093170747,31.08651179,0,0,0
image_3778.png,surface,0,0,2.185629359,11.34852806,14.19737277,0,-1.523012296,-0.288386061,0,0,0,9.473621662,-13.63973832,-1.267648374,22.82859176,0,0,0
image_3779.png,surface,0,0,0.211274194,2.920051582,6.759004025,0,-1.101320857,0.650430669,0,0,0,8.562702657,-0.15920924,-0.064415357,0.415351515,0,0,0
image_3780.png,surface,0,0,3.668151104,-1.921058864,-12.4690417,0,0.856885435,0.381193662,0,0,0,9.98762137,9.784357657,3.683636373,40.78337695,0,0,0
image_3781.png,surface,0,0,1.719299209,-6.949275352,-14.06849365,0,-1.497279123,-0.69375574,0,0,0,6.584310028,-5.380086571,-3.140097976,9.652716036,0,0,0
image_3782.png,surface,0,0,3.838551391,7.172720345,12.4622513,0,-0.608049361,0.222944906,0,0,0,-5.935368329,-8.669307276,8.277959424,52.10783742,0,0,0
image_3783.png,surface,0,0,1.282564049,2.942907866,-13.62002141,0,1.526291255,1.932474688,0,0,0,4.995589747,3.255809686,3.818050059,4.575181088,0,0,0
image_3784.png,surface,0,0,3.882877508,-6.997976979,8.176502089,0,1.081211753,0.90828144,0,0,0,1.275174469,8.167191842,5.945435782,48.79681719,0,0,0
image_3785.png,surface,0,0,3.919748391,-13.25891091,-3.08984581,0,-1.712438861,0.353045273,0,0,0,5.598111481,-11.90553314,-0.601637598,49.41643548,0,0,0
image_3786.png,surface,0,0,2.685855604,-12.47065049,1.635456443,0,1.066688251,1.033465627,0,0,0,-3.492954768,5.973010387,6.40285477,22.9226871,0,0,0
image_3787.png,surface,0,0,1.669442579,-14.47301099,13.20885826,0,-1.468957048,1.95205552,0,0,0,-2.634880323,-8.283135274,8.650846281,14.01506026,0,0,0
image_3788.png,surface,0,0,1.279229592,-7.148518737,10.46268526,0,0.419863542,1.071753552,0,0,0,5.272682963,1.784921995,3.627758977,7.74965276,0,0,0
image_3789.png,surface,0,0,0.651556014,3.347212255,-5.210599755,0,0.496572241,-0.212152714,0,0,0,-5.251751671,0.621321831,-0.320009983,1.245509902,0,0,0
image_3790.png,surface,0,0,2.917361803,-0.721814385,10.47049215,0,-0.513223044,-0.613836557,0,0,0,-8.329198841,-4.843577323,-2.924413615,27.35201725,0,0,0
image_3791.png,surface,0,0,2.141097441,-11.0533267,1.068498611,0,0.24570283,0.492010043,0,0,0,-1.70942566,0.896887748,2.509460747,15.97515175,0,0,0
image_3792.png,surface,0,0,3.466065569,-10.0705773,0.54897522,0,-1.497124069,1.505286549,0,0,0,0.434206806,-12.57926098,10.93877777,39.23563341,0,0,0
image_3793.png,surface,0,0,2.23004711,1.097647999,-4.456113989,0,-0.582777445,0.03392986,0,0,0,-8.608300765,-2.387815036,-0.248190157,11.41998527,0,0,0
image_3794.png,surface,0,0,2.755344613,14.57854111,7.897248078,0,1.346183281,-1.77468608,0,0,0,2.866179623,7.343277861,-13.5577907,25.53029449,0,0,0
image_3795.png,surface,0,0,1.969362216,8.838192767,-0.397148614,0,1.416704677,-1.866943594,0,0,0,4.637563807,5.110457917,-8.74341859,8.249700228,0,0,0
image_3796.png,surface,0,0,3.63139915,-13.80922637,-8.736436335,0,-0.568829055,-0.864630682,0,0,0,-8.228042285,-4.722429445,-11.41733617,43.26919015,0,0,0
image_3797.png,surface,0,0,0.693880253,-2.118006022,1.437963779,0,0.881549235,-0.909812521,0,0,0,7.592305718,1.030839132,-1.155925713,1.811545882,0,0,0
image_3798.png,surface,0,0,0.167787545,2.125239183,6.364352679,0,-0.562350562,-0.326039814,0,0,0,-7.715953917,-0.109988839,-0.036631131,0.334182414,0,0,0
image_3799.png,surface,0,0,3.180377076,-5.351200742,12.79075852,0,-1.03109868,-1.589278539,0,0,0,-0.880078868,-13.90676687,-17.34740049,40.94679325,0,0,0
image_3800.png,surface,0,0,0.615633514,-14.91918132,6.237604397,0,-0.89132748,0.877778179,0,0,0,0.363196259,-2.770883949,1.628311631,4.299085572,0,0,0
image_3801.png,surface,0,0,0.136455174,11.35210963,0.271821266,0,-1.71978474,-0.732512041,0,0,0,-5.875576345,-0.109469531,-0.044503382,0.346100666,0,0,0
image_3802.png,surface,0,0,1.301519966,6.918644723,2.512066142,0,1.632898796,-0.138757335,0,0,0,8.862056295,3.366775127,-1.253060497,3.758610948,0,0,0
image_3803.png,surface,0,0,0.782583381,-8.34257834,-14.29853042,0,1.259566284,0.941076761,0,0,0,-4.885867205,3.376237212,2.612805036,3.791464653,0,0,0
image_3804.png,surface,0,0,0.757550643,6.603507338,-11.0721819,0,0.954337648,-0.025231587,0,0,0,-4.249384659,0.829950645,-0.161996586,1.207475984,0,0,0
image_3805.png,surface,0,0,2.776549201,-11.23862933,8.959958373,0,-1.874486831,0.00715237,0,0,0,-1.333069463,-17.28857508,-2.333719437,30.05510815,0,0,0
image_3806.png,surface,0,0,2.283141636,-2.322607838,-10.40029062,0,0.091368969,-1.213047086,0,0,0,-0.673987425,1.086559702,-8.936915075,15.66992752,0,0,0
image_3807.png,surface,0,0,0.934033093,4.4668992,-9.008785313,0,-1.905382602,-0.893483717,0,0,0,9.266695516,-1.589078631,-0.731149033,1.769990602,0,0,0
image_3808.png,surface,0,0,2.340961304,8.570847086,1.002892788,0,-1.848052331,0.95004094,0,0,0,-5.641525189,-9.713279843,7.275542369,14.95431381,0,0,0
image_3809.png,surface,0,0,1.750485956,-13.86903351,2.341665017,0,0.976325741,-1.50553323,0,0,0,7.461736985,4.361392096,-9.447050342,13.35152135,0,0,0
image_3810.png,surface,0,0,3.688591233,3.64634256,-14.65578309,0,-0.524450345,-0.351187341,0,0,0,-6.894678699,0.49966981,-4.00205178,38.61075707,0,0,0
image_3811.png,surface,0,0,1.516896238,-13.50611539,-4.696422357,0,1.870673923,0.527048254,0,0,0,-5.44937401,7.732371178,1.918818824,9.567711695,0,0,0
image_3812.png,surface,0,0,0.347439746,12.6557023,-1.164190538,0,1.804383953,0.577152452,0,0,0,5.892179079,-0.110828325,-0.041407073,0.347254643,0,0,0
image_3813.png,surface,0,0,3.370353803,7.849457229,-4.822437443,0,-0.707448297,-0.806277956,0,0,0,2.820830031,-5.474842749,-5.727697048,25.45813938,0,0,0
image_3814.png,surface,0,0,0.927326331,-0.663617205,-11.25053504,0,1.63453194,-0.514978311,0,0,0,-8.667766081,2.656234247,-0.90275749,3.347974709,0,0,0
image_3815.png,surface,0,0,2.6553814,2.683198594,5.522989302,0,0.379763204,1.753786631,0,0,0,2.065578346,1.639901324,12.92716025,20.99756492,0,0,0
image_3816.png,surface,0,0,1.468501424,1.172917759,1.637711511,0,0.310427245,-0.951424151,0,0,0,2.932363799,1.197838657,-3.629384631,5.509348645,0,0,0
image_3817.png,surface,0,0,0.397115913,-2.139899315,-14.84561063,0,1.50654721,-1.163288833,0,0,0,-6.023890659,0.594090647,-0.705827788,1.236119821,0,0,0
image_3818.png,surface,0,0,3.562947371,-14.60483615,-11.63579792,0,-0.411673886,0.155115457,0,0,0,-5.036823654,-2.662988686,-6.803297855,51.32495222,0,0,0
image_3819.png,surface,0,0,1.689649574,5.818955101,-1.728420389,0,-0.62568397,-0.805581711,0,0,0,2.395909706,-2.908541816,-3.111103907,5.209964967,0,0,0
image_3820.png,surface,0,0,3.899360004,9.596621122,-3.09345707,0,0.386907503,-0.272824628,0,0,0,6.224697032,1.272127228,-0.048566175,40.70269467,0,0,0
image_3821.png,surface,0,0,3.718866326,8.233045401,-11.86954231,0,1.012125839,1.884590674,0,0,0,-3.547392914,15.98494579,19.86944309,47.7313729,0,0,0
image_3822.png,surface,0,0,3.032104204,-13.69302721,9.662441835,0,-1.08636152,1.695577145,0,0,0,-4.105682507,-11.71710901,11.74184394,32.84299161,0,0,0
image_3823.png,surface,0,0,1.011304389,11.68728263,6.710081414,0,1.477162684,-0.410928081,0,0,0,-2.854566388,4.403208876,-0.495706532,3.89834728,0,0,0
image_3824.png,surface,0,0,0.710887688,-11.76408433,4.956236468,0,0.08498588,0.051248338,0,0,0,-0.243158419,-0.183428383,0.236851162,3.765514718,0,0,0
image_3825.png,surface,0,0,3.343267632,7.578362489,-10.19747718,0,-1.378039466,0.354897529,0,0,0,-4.190597335,-8.029740828,3.567785038,26.69516202,0,0,0
image_3826.png,surface,0,0,0.968865087,-12.15827958,-3.607121939,0,-1.216797114,0.756567296,0,0,0,8.589813283,-2.699303189,2.196217894,3.929904863,0,0,0
image_3827.png,surface,0,0,0.875094738,2.947276651,-12.83042722,0,-0.748074793,-0.944837004,0,0,0,5.029907553,-1.061110635,-1.36688534,2.06628952,0,0,0
image_3828.png,surface,0,0,1.875828165,5.629681863,-13.58349307,0,-0.490153804,0.709161878,0,0,0,1.934013047,-2.536780079,4.124286598,8.195925365,0,0,0
image_3829.png,surface,0,0,3.655048293,8.10321768,-7.845161606,0,0.852982542,1.552400087,0,0,0,5.17506036,6.664941961,17.20683299,38.26635391,0,0,0
image_3830.png,surface,0,0,0.304269022,-9.164201462,13.22314279,0,-1.855419725,-1.502238698,0,0,0,-8.194846842,-2.404967705,-1.814014351,2.72733935,0,0,0
image_3831.png,surface,0,0,0.641180481,-13.71193424,3.991840889,0,0.592808463,-0.312434655,0,0,0,9.331256079,2.019462829,-1.98823441,3.865202185,0,0,0
image_3832.png,surface,0,0,2.54881578,6.479204581,-6.281866224,0,-1.468169948,0.266209031,0,0,0,6.518606033,-7.977017093,2.704609785,13.22247123,0,0,0
image_3833.png,surface,0,0,3.900200826,11.66565455,14.09038072,0,1.422902912,-1.659212172,0,0,0,-5.868952077,10.13469015,-9.949398807,52.35062942,0,0,0
image_3834.png,surface,0,0,2.932885492,-0.420515498,-5.497672245,0,-0.03824244,-0.059001579,0,0,0,-0.397290015,0.879035631,-1.394246562,21.90129489,0,0,0
image_3835.png,surface,0,0,1.074906434,-7.615394147,10.6200545,0,-1.182298293,0.484378317,0,0,0,1.557063791,-5.682933812,1.19583514,7.435899527,0,0,0
image_3836.png,surface,0,0,0.793774836,-1.963440542,4.532286593,0,-0.992965214,1.663304225,0,0,0,-2.314020159,-1.82429505,2.62322322,2.430798914,0,0,0
image_3837.png,surface,0,0,2.448851081,10.47037331,-13.16633376,0,1.278507407,-0.38542414,0,0,0,9.409300987,5.904665968,0.22905281,17.06482941,0,0,0
image_3838.png,surface,0,0,3.735523049,1.869655678,-4.998587492,0,-0.107566187,-1.667965875,0,0,0,-6.858722306,0.510501484,-12.28508972,32.72667929,0,0,0
image_3839.png,surface,0,0,2.924577337,1.397565393,0.458074331,0,-0.785801752,-1.698156962,0,0,0,-4.478618289,-5.382540165,-11.49381731,21.17897836,0,0,0
image_3840.png,surface,0,0,1.017616472,-9.678701684,11.76782297,0,1.234749114,-1.983232244,0,0,0,4.06517151,3.145577936,-6.802899943,7.081716826,0,0,0
image_3841.png,surface,0,0,0.17218725,3.346406181,1.861933212,0,0.593156984,-1.237723323,0,0,0,9.90047664,-0.08845458,-0.104178109,0.390825922,0,0,0
image_3842.png,surface,0,0,3.401203038,6.88184877,1.294296804,0,1.589452109,-0.996328137,0,0,0,-3.723063668,12.41827918,-6.891406528,28.06119547,0,0,0
image_3843.png,surface,0,0,0.811662847,10.65342058,-12.5129101,0,-0.437922333,-1.860025502,0,0,0,-7.575124657,-0.19266575,-1.758331534,1.70218039,0,0,0
image_3844.png,surface,0,0,0.622982077,-1.356209869,-3.490104961,0,-0.557561781,-0.224046809,0,0,0,-6.265775848,-1.310767126,-0.707631065,2.059870095,0,0,0
image_3845.png,surface,0,0,1.120953878,12.60801041,12.82385025,0,-0.48607281,0.520541623,0,0,0,7.320798169,-4.344051966,1.457635466,8.857383138,0,0,0
image_3846.png,surface,0,0,3.565976757,-13.07370542,-0.073948293,0,-1.152424383,-1.275408998,0,0,0,-0.796185249,-11.47810899,-18.91221673,46.13401334,0,0,0
image_3847.png,surface,0,0,1.875695096,-14.82048696,-1.558854304,0,-1.038412963,-0.323692748,0,0,0,2.8361216,-6.158083401,-3.636720924,13.85572605,0,0,0
image_3848.png,surface,0,0,1.551458423,-9.228036076,0.796294963,0,0.047529267,1.754381277,0,0,0,1.795592986,0.4082763,8.878245131,8.558155085,0,0,0
image_3849.png,surface,0,0,1.341633822,-9.357158156,-12.27747273,0,-1.696356061,-0.088561036,0,0,0,-0.662029791,-7.605311676,-0.658220006,7.445782145,0,0,0
image_3850.png,surface,0,0,2.453079892,-0.856739182,-2.291698104,0,-0.342747612,-0.441593123,0,0,0,6.269314519,-2.301763734,-2.681456189,14.33244943,0,0,0
image_3851.png,surface,0,0,3.711872925,-13.78475542,-9.539824757,0,1.138709928,1.584856688,0,0,0,7.903315964,15.60400403,10.42134762,50.08389796,0,0,0
image_3852.png,surface,0,0,1.079566194,-10.19541179,4.666485898,0,1.594138118,0.58696291,0,0,0,8.841469893,5.580844926,0.805394317,5.770155132,0,0,0
image_3853.png,surface,0,0,0.654509604,-12.95680685,4.314146841,0,-1.796935149,0.966699242,0,0,0,2.894652862,-4.038128563,1.852062973,3.695271737,0,0,0
image_3854.png,surface,0,0,3.795511401,12.62183227,3.948194167,0,-0.983346604,-1.410029059,0,0,0,-7.121318379,-6.112054069,-6.88134475,44.35880612,0,0,0
image_3855.png,surface,0,0,2.919327467,-6.199118581,-9.654674087,0,-0.341028616,1.346670433,0,0,0,2.593545233,-0.549055065,9.967102046,24.35502312,0,0,0
image_3856.png,surface,0,0,3.477605666,0.5683534,-10.72388125,0,0.085094001,1.598285248,0,0,0,-0.633889929,3.4210875,14.09744955,36.25023079,0,0,0
image_3857.png,surface,0,0,1.14542775,-3.629907983,-10.1426571,0,1.782862275,-1.822671855,0,0,0,1.068320235,4.019723459,-4.148740379,5.093609088,0,0,0
image_3858.png,surface,0,0,2.818295226,-7.844347685,-5.102224048,0,-0.220419676,-1.45419243,0,0,0,9.292585995,1.097786079,-10.15919265,24.76773973,0,0,0
image_3859.png,surface,0,0,0.528037957,12.18183946,-7.793741844,0,1.743433874,0.411665841,0,0,0,-1.8903816,0.261214537,0.026254461,0.518789819,0,0,0
image_3860.png,surface,0,0,0.352695452,13.1965415,12.71323075,0,-1.245981396,0.329643699,0,0,0,6.483383053,-3.99529111,0.472326597,3.41905678,0,0,0
image_3861.png,surface,0,0,0.773821446,5.467251856,0.533282957,0,1.47583793,0.781569557,0,0,0,-6.098068805,1.168488992,0.73076272,1.274656723,0,0,0
image_3862.png,surface,0,0,1.828082487,-1.791032703,9.596946162,0,0.138640575,-0.66534642,0,0,0,-9.863293694,0.036551062,-2.380182571,11.68020568,0,0,0
image_3863.png,surface,0,0,0.276405843,4.636526489,7.25590297,0,-0.018014012,0.365242568,0,0,0,-0.428274182,-0.095321314,0.119813845,0.511706335,0,0,0
image_3864.png,surface,0,0,2.933043501,-7.767596819,3.475405106,0,-0.245452069,-1.034387197,0,0,0,-0.269871812,-2.910577676,-11.81163246,31.19608648,0,0,0
image_3865.png,surface,0,0,1.32295661,-10.85974549,10.85582665,0,-0.200700454,-0.359141101,0,0,0,7.346525747,-1.123676843,-3.001551548,9.426284478,0,0,0
image_3866.png,surface,0,0,1.758915518,11.42546772,8.312837124,0,-1.35169909,0.558151058,0,0,0,4.073630563,-9.405549743,3.005456002,13.64016708,0,0,0
image_3867.png,surface,0,0,2.324297857,2.319029481,8.234029036,0,1.640879216,-0.457580854,0,0,0,0.709460372,10.37337092,-3.29983431,15.80183255,0,0,0
image_3868.png,surface,0,0,0.279079693,11.9056654,11.03988965,0,-0.115181806,-0.2084314,0,0,0,-6.423188072,-0.287350371,0.600871754,1.846342333,0,0,0
image_3869.png,surface,0,0,2.032326355,1.114489822,-10.72342314,0,0.894033537,-1.740307697,0,0,0,3.822185137,4.821231713,-9.243570631,11.18880203,0,0,0
image_3870.png,surface,0,0,0.54503021,12.95765675,-7.270773934,0,-0.356955127,-0.946179805,0,0,0,6.965349787,-0.459035194,-0.257586707,0.494428676,0,0,0
image_3871.png,surface,0,0,1.40145366,-9.703875487,14.69198216,0,-0.905087834,-0.146909599,0,0,0,3.326153639,-5.057235354,-1.875865947,10.83226586,0,0,0
image_3872.png,surface,0,0,0.893176001,12.82048721,-1.076837326,0,-0.754276314,0.450747175,0,0,0,8.103131976,-2.077410826,1.028721133,1.777835375,0,0,0
image_3873.png,surface,0,0,1.801253777,9.005196664,-12.01560821,0,-1.791197119,-1.998185708,0,0,0,-4.804807591,-5.133942591,-6.471030778,6.5403508,0,0,0
image_3874.png,surface,0,0,0.979932772,-10.43750402,10.73913606,0,-0.218003216,0.715223,0,0,0,-6.583821732,-2.327518261,2.69622862,6.021476279,0,0,0
image_3875.png,surface,0,0,0.272333283,4.764711607,11.93744149,0,0.44433639,-1.657307724,0,0,0,-4.392171694,0.414618293,-1.182262705,1.446634919,0,0,0
image_3876.png,surface,0,0,0.390338854,10.53202699,-7.13007484,0,0.335670837,-1.3964589,0,0,0,-4.244320716,-0.109503118,-0.037828692,0.324627902,0,0,0
image_3877.png,surface,0,0,0.448109535,-2.059843929,0.932878649,0,0.990527036,-1.901352051,0,0,0,1.681328719,0.451228483,-1.106775908,1.359416295,0,0,0
image_3878.png,surface,0,0,2.355483204,8.053256793,3.179316649,0,0.136619065,0.362203313,0,0,0,9.13261514,-1.132621317,0.750317965,14.50393768,0,0,0
